salesorderid,subtotal
49696,2071.4196
49983,2071.4196
50333,2071.4196
50335,2071.4196
50858,2071.4196
46825,2071.4196
46881,2071.4196
47578,2071.4196
47619,2071.4196
47855,2071.4196
48418,2071.4196
48598,2071.4196
48812,2071.4196
48943,2071.4196
49343,2071.4196
49344,2071.4196
49562,2071.4196
49709,2071.4196
49763,2071.4196
49764,2071.4196
49916,2071.4196
49914,2071.4196
49912,2071.4196
49915,2071.4196
49990,2071.4196
50075,2071.4196
50126,2071.4196
50120,2071.4196
50121,2071.4196
50345,2071.4196
50346,2071.4196
50583,2071.4196
50786,2071.4196
50785,2071.4196
50870,2071.4196
50871,2071.4196
51018,2071.4196
51020,2071.4196
46833,2071.4196
47476,2071.4196
47798,2071.4196
47868,2071.4196
47865,2071.4196
47866,2071.4196
48516,2071.4196
48612,2071.4196
48681,2071.4196
48682,2071.4196
48819,2071.4196
48883,2071.4196
48948,2071.4196
48947,2071.4196
49642,2071.4196
49722,2071.4196
49767,2071.4196
50001,2071.4196
50134,2071.4196
50135,2071.4196
50139,2071.4196
50357,2071.4196
50355,2071.4196
50356,2071.4196
50449,2071.4196
50593,2071.4196
50879,2071.4196
48210,2071.4196
48530,2071.4196
48622,2071.4196
48623,2071.4196
48956,2071.4196
49204,2071.4196
49283,2071.4196
49288,2071.4196
49287,2071.4196
49653,2071.4196
49651,2071.4196
49732,2071.4196
49775,2071.4196
49933,2071.4196
50007,2071.4196
50008,2071.4196
50094,2071.4196
50149,2071.4196
50369,2071.4196
50458,2071.4196
50893,2071.4196
50975,2071.4196
50977,2071.4196
46903,2071.4196
47174,2071.4196
47172,2071.4196
47173,2071.4196
47253,2071.4196
47252,2071.4196
47821,2071.4196
47820,2071.4196
47822,2071.4196
47888,2071.4196
47887,2071.4196
48544,2071.4196
48901,2071.4196
49015,2071.4196
49220,2071.4196
49296,2071.4196
49298,2071.4196
49376,2071.4196
49418,2071.4196
49588,2071.4196
49587,2071.4196
49667,2071.4196
49740,2071.4196
49941,2071.4196
49944,2071.4196
50026,2071.4196
50157,2071.4196
50155,2071.4196
50158,2071.4196
50381,2071.4196
50467,2071.4196
50901,2071.4196
51050,2071.4196
51048,2071.4196
47117,2071.4196
47553,2071.4196
47829,2071.4196
47940,2071.4196
47941,2071.4196
48559,2071.4196
48641,2071.4196
48909,2071.4196
49308,2071.4196
49793,2071.4196
50034,2071.4196
50169,2071.4196
50168,2071.4196
50483,2071.4196
50481,2071.4196
50546,2071.4196
50545,2071.4196
50819,2071.4196
50821,2071.4196
51059,2071.4196
51060,2071.4196
46737,2071.4196
47129,2071.4196
47267,2071.4196
47335,2071.4196
47776,2071.4196
47901,2071.4196
47951,2071.4196
48917,2071.4196
48984,2071.4196
49241,2071.4196
49240,2071.4196
49239,2071.4196
49608,2071.4196
49807,2071.4196
49808,2071.4196
50040,2071.4196
50490,2071.4196
50491,2071.4196
50636,2071.4196
50635,2071.4196
50833,2071.4196
50924,2071.4196
50926,2071.4196
50925,2071.4196
51008,2071.4196
51009,2071.4196
46807,2071.4196
46928,2071.4196
47345,2071.4196
47344,2071.4196
47784,2071.4196
47909,2071.4196
47910,2071.4196
48136,2071.4196
48484,2071.4196
48664,2071.4196
48728,2071.4196
48854,2071.4196
48855,2071.4196
48929,2071.4196
49256,2071.4196
49325,2071.4196
49439,2071.4196
49438,2071.4196
49618,2071.4196
49620,2071.4196
49622,2071.4196
49621,2071.4196
49968,2071.4196
49972,2071.4196
50050,2071.4196
50051,2071.4196
50422,2071.4196
50500,2071.4196
50499,2071.4196
51077,2071.4196
48405,2071.4196
49979,2071.4196
50504,2071.4196
47280,2071.4196
47620,2071.4196
48141,2071.4196
49271,2071.4196
49342,2071.4196
49567,2071.4196
50435,2071.4196
50864,2071.4196
50951,2071.4196
47526,2071.4196
48429,2071.4196
48816,2071.4196
49277,2071.4196
49721,2071.4196
50789,2071.4196
47635,2071.4196
47756,2071.4196
48687,2071.4196
48886,2071.4196
46777,2071.4196
46778,2071.4196
47811,2071.4196
48628,2071.4196
49940,2071.4196
47107,2071.4196
47185,2071.4196
48710,2071.4196
49676,2071.4196
50390,2071.4196
50477,2071.4196
50909,2071.4196
47648,2071.4196
48718,2071.4196
48842,2071.4196
48976,2071.4196
47564,2071.4196
47778,2071.4196
47837,2071.4196
49966,2071.4196
50049,2071.4196
43733,3578.27
44321,3578.27
44363,3578.27
44572,3578.27
44576,3578.27
44868,3578.27
44924,3578.27
45121,3578.27
45176,3578.27
45581,3578.27
45583,3578.27
45637,3578.27
45636,3578.27
45919,3578.27
45921,3578.27
46109,3578.27
46111,3578.27
46172,3578.27
46446,3578.27
46445,3578.27
46492,3578.27
43734,3578.27
43999,3578.27
44577,3578.27
44706,3578.27
44705,3578.27
44931,3578.27
44989,3578.27
45127,3578.27
45404,3578.27
45471,3578.27
45867,3578.27
45928,3578.27
46289,3578.27
46288,3578.27
46503,3578.27
46499,3578.27
46500,3578.27
46558,3578.27
43768,3578.27
43770,3578.27
43967,3578.27
44046,3578.27
44215,3578.27
44217,3578.27
44819,3578.27
44879,3578.27
44878,3578.27
44936,3578.27
44938,3578.27
44939,3578.27
44997,3578.27
45133,3578.27
45189,3578.27
45230,3578.27
45478,3578.27
45594,3578.27
45700,3578.27
45824,3578.27
45873,3578.27
45933,3578.27
46180,3578.27
46246,3578.27
46297,3578.27
46406,3578.27
46567,3578.27
46565,3578.27
46568,3578.27
43711,3578.27
43741,3578.27
44008,3578.27
44009,3578.27
44154,3578.27
44254,3578.27
44331,3578.27
44429,3578.27
44448,3578.27
44451,3578.27
44586,3578.27
44585,3578.27
44584,3578.27
44637,3578.27
44714,3578.27
44887,3578.27
44888,3578.27
44953,3578.27
45099,3578.27
45098,3578.27
45235,3578.27
45604,3578.27
45603,3578.27
45754,3578.27
45833,3578.27
45835,3578.27
45884,3578.27
45883,3578.27
45882,3578.27
46186,3578.27
46302,3578.27
46467,3578.27
46466,3578.27
43978,3578.27
44017,3578.27
44160,3578.27
44259,3578.27
44260,3578.27
44395,3578.27
44394,3578.27
44433,3578.27
44457,3578.27
44458,3578.27
44647,3578.27
44692,3578.27
44720,3578.27
44893,3578.27
45010,3578.27
45240,3578.27
45242,3578.27
45611,3578.27
45610,3578.27
45657,3578.27
45844,3578.27
45984,3578.27
45988,3578.27
46195,3578.27
46196,3578.27
46260,3578.27
46258,3578.27
46259,3578.27
46531,3578.27
46529,3578.27
46577,3578.27
46578,3578.27
46582,3578.27
43718,3578.27
43749,3578.27
43748,3578.27
43828,3578.27
43983,3578.27
44236,3578.27
44399,3578.27
44435,3578.27
44599,3578.27
44724,3578.27
44839,3578.27
44972,3578.27
44971,3578.27
44970,3578.27
45017,3578.27
45103,3578.27
45152,3578.27
45151,3578.27
45382,3578.27
45438,3578.27
45500,3578.27
45613,3578.27
45717,3578.27
45954,3578.27
46149,3578.27
46265,3578.27
46586,3578.27
46587,3578.27
43754,3578.27
44061,3578.27
44062,3578.27
44169,3578.27
44242,3578.27
44473,3578.27
44606,3578.27
44700,3578.27
44731,3578.27
44845,3578.27
44975,3578.27
44976,3578.27
45027,3578.27
45215,3578.27
45255,3578.27
45387,3578.27
45441,3578.27
45442,3578.27
45626,3578.27
45670,3578.27
45897,3578.27
46000,3578.27
46272,3578.27
46313,3578.27
46315,3578.27
46431,3578.27
46484,3578.27
46546,3578.27
46544,3578.27
46548,3578.27
46549,3578.27
46547,3578.27
46591,3578.27
46593,3578.27
43839,3578.27
44352,3578.27
44615,3578.27
44616,3578.27
44617,3578.27
44613,3578.27
44919,3578.27
45035,3578.27
45034,3578.27
45114,3578.27
45116,3578.27
45220,3578.27
45217,3578.27
45259,3578.27
45260,3578.27
45261,3578.27
45734,3578.27
46018,3578.27
46165,3578.27
46163,3578.27
46279,3578.27
46280,3578.27
43728,3578.27
43762,3578.27
43920,3578.27
43957,3578.27
44135,3578.27
44178,3578.27
44207,3578.27
44362,3578.27
44411,3578.27
44410,3578.27
44674,3578.27
44804,3578.27
44805,3578.27
45079,3578.27
45122,3578.27
45175,3578.27
45173,3578.27
45174,3578.27
45451,3578.27
45816,3578.27
45863,3578.27
45918,3578.27
45923,3578.27
46112,3578.27
46113,3578.27
46108,3578.27
46115,3578.27
46114,3578.27
46110,3578.27
46170,3578.27
46232,3578.27
46234,3578.27
46231,3578.27
46235,3578.27
46390,3578.27
43702,3578.27
43923,3578.27
43962,3578.27
43961,3578.27
43997,3578.27
43996,3578.27
43994,3578.27
44143,3578.27
44183,3578.27
44211,3578.27
44212,3578.27
44369,3578.27
44414,3578.27
44415,3578.27
44578,3578.27
44579,3578.27
44625,3578.27
44707,3578.27
44812,3578.27
44810,3578.27
44873,3578.27
44872,3578.27
44930,3578.27
45084,3578.27
45407,3578.27
45408,3578.27
45588,3578.27
45587,3578.27
45642,3578.27
45695,3578.27
45697,3578.27
45696,3578.27
45927,3578.27
45929,3578.27
45968,3578.27
46123,3578.27
46120,3578.27
46121,3578.27
46177,3578.27
46287,3578.27
46396,3578.27
46450,3578.27
46451,3578.27
46498,3578.27
46557,3578.27
46559,3578.27
43707,3578.27
43706,3578.27
43968,3578.27
43969,3578.27
44001,3578.27
44000,3578.27
44004,3578.27
44148,3578.27
44251,3578.27
44250,3578.27
44327,3578.27
44330,3578.27
44377,3578.27
44423,3578.27
44631,3578.27
44630,3578.27
44682,3578.27
44684,3578.27
44683,3578.27
44710,3578.27
44818,3578.27
44876,3578.27
44875,3578.27
44877,3578.27
44995,3578.27
44994,3578.27
45090,3578.27
45135,3578.27
45359,3578.27
45413,3578.27
45595,3578.27
45646,3578.27
45701,3578.27
45747,3578.27
45934,3578.27
45973,3578.27
46125,3578.27
46179,3578.27
46296,3578.27
46298,3578.27
46459,3578.27
46458,3578.27
46460,3578.27
46509,3578.27
46512,3578.27
46566,3578.27
43812,3578.27
43930,3578.27
43976,3578.27
43973,3578.27
44155,3578.27
44153,3578.27
44224,3578.27
44253,3578.27
44384,3578.27
44386,3578.27
44383,3578.27
44385,3578.27
44428,3578.27
44449,3578.27
44450,3578.27
44587,3578.27
44638,3578.27
44828,3578.27
44886,3578.27
44951,3578.27
44954,3578.27
44950,3578.27
45005,3578.27
45003,3578.27
45004,3578.27
45097,3578.27
45143,3578.27
45141,3578.27
45194,3578.27
45463,3578.27
45485,3578.27
45605,3578.27
45649,3578.27
45706,3578.27
45755,3578.27
45756,3578.27
45834,3578.27
45880,3578.27
45938,3578.27
46131,3578.27
46130,3578.27
46133,3578.27
46253,3578.27
46254,3578.27
46465,3578.27
46464,3578.27
46522,3578.27
46523,3578.27
46521,3578.27
46569,3578.27
43713,3578.27
43820,3578.27
43821,3578.27
43822,3578.27
43936,3578.27
44014,3578.27
44159,3578.27
44334,3578.27
44434,3578.27
44459,3578.27
44593,3578.27
44592,3578.27
44693,3578.27
44832,3578.27
44833,3578.27
44891,3578.27
44959,3578.27
44961,3578.27
44962,3578.27
45102,3578.27
45147,3578.27
45201,3578.27
45200,3578.27
45241,3578.27
45656,3578.27
45655,3578.27
45658,3578.27
45714,3578.27
45759,3578.27
45761,3578.27
45760,3578.27
45843,3578.27
45842,3578.27
45985,3578.27
45986,3578.27
45987,3578.27
46194,3578.27
46306,3578.27
46416,3578.27
46417,3578.27
46581,3578.27
46579,3578.27
46580,3578.27
43719,3578.27
43747,3578.27
43784,3578.27
43829,3578.27
43986,3578.27
44162,3578.27
44163,3578.27
44164,3578.27
44193,3578.27
44234,3578.27
44400,3578.27
44654,3578.27
44840,3578.27
45107,3578.27
45104,3578.27
45209,3578.27
45207,3578.27
45210,3578.27
45434,3578.27
45718,3578.27
45769,3578.27
45766,3578.27
45767,3578.27
45768,3578.27
45895,3578.27
45994,3578.27
45996,3578.27
45993,3578.27
46148,3578.27
46205,3578.27
46424,3578.27
46422,3578.27
46423,3578.27
46479,3578.27
46538,3578.27
46539,3578.27
43755,3578.27
43795,3578.27
43950,3578.27
43949,3578.27
43989,3578.27
43987,3578.27
44065,3578.27
44171,3578.27
44170,3578.27
44198,3578.27
44197,3578.27
44241,3578.27
44345,3578.27
44605,3578.27
44607,3578.27
44660,3578.27
44843,3578.27
44844,3578.27
44909,3578.27
44908,3578.27
44912,3578.27
44977,3578.27
45025,3578.27
45216,3578.27
45253,3578.27
45254,3578.27
45389,3578.27
45443,3578.27
45624,3578.27
45625,3578.27
45671,3578.27
45668,3578.27
45669,3578.27
45723,3578.27
45774,3578.27
45771,3578.27
45851,3578.27
45850,3578.27
45899,3578.27
45901,3578.27
45900,3578.27
45958,3578.27
45957,3578.27
45959,3578.27
45960,3578.27
46004,3578.27
46002,3578.27
46003,3578.27
46156,3578.27
46155,3578.27
46214,3578.27
46212,3578.27
46213,3578.27
46271,3578.27
46314,3578.27
46312,3578.27
46485,3578.27
46483,3578.27
43758,3578.27
43838,3578.27
44203,3578.27
44202,3578.27
44273,3578.27
44274,3578.27
44350,3578.27
44351,3578.27
44349,3578.27
44406,3578.27
44404,3578.27
44405,3578.27
44612,3578.27
44614,3578.27
44668,3578.27
44666,3578.27
44667,3578.27
44735,3578.27
44852,3578.27
44854,3578.27
44984,3578.27
44982,3578.27
45036,3578.27
45033,3578.27
45113,3578.27
45262,3578.27
45395,3578.27
45512,3578.27
45678,3578.27
45679,3578.27
45731,3578.27
45732,3578.27
45733,3578.27
45910,3578.27
45911,3578.27
46016,3578.27
46017,3578.27
46013,3578.27
46164,3578.27
46162,3578.27
46169,3578.27
46319,3578.27
46438,3578.27
46490,3578.27
46599,3578.27
43697,3578.27
43918,3578.27
44136,3578.27
45123,3578.27
45346,3578.27
45450,3578.27
45582,3578.27
45635,3578.27
45922,3578.27
45920,3578.27
46171,3578.27
46233,3578.27
46491,3578.27
43803,3578.27
43995,3578.27
44142,3578.27
44678,3578.27
44677,3578.27
44811,3578.27
45353,3578.27
45355,3578.27
45403,3578.27
45405,3578.27
45454,3578.27
45470,3578.27
45468,3578.27
45641,3578.27
45926,3578.27
46122,3578.27
46240,3578.27
43769,3578.27
44218,3578.27
44937,3578.27
45094,3578.27
45134,3578.27
45360,3578.27
45358,3578.27
45361,3578.27
45411,3578.27
45416,3578.27
45412,3578.27
45415,3578.27
45417,3578.27
45457,3578.27
45456,3578.27
45746,3578.27
45825,3578.27
45826,3578.27
46511,3578.27
46510,3578.27
46513,3578.27
46520,3578.27
43972,3578.27
44715,3578.27
44716,3578.27
44713,3578.27
45142,3578.27
45193,3578.27
45422,3578.27
45424,3578.27
45462,3578.27
45461,3578.27
45484,3578.27
45490,3578.27
45650,3578.27
45705,3578.27
45881,3578.27
46132,3578.27
46187,3578.27
46412,3578.27
46411,3578.27
46468,3578.27
44261,3578.27
44694,3578.27
44892,3578.27
44960,3578.27
44957,3578.27
45011,3578.27
45101,3578.27
45374,3578.27
45430,3578.27
45431,3578.27
45429,3578.27
45491,3578.27
45893,3578.27
46142,3578.27
46530,3578.27
46576,3578.27
44022,3578.27
44235,3578.27
44464,3578.27
44969,3578.27
45105,3578.27
45108,3578.27
45379,3578.27
45378,3578.27
45436,3578.27
45437,3578.27
45496,3578.27
45499,3578.27
45502,3578.27
45497,3578.27
45503,3578.27
45498,3578.27
45614,3578.27
45846,3578.27
45845,3578.27
45953,3578.27
45995,3578.27
46425,3578.27
43833,3578.27
44027,3578.27
44064,3578.27
44441,3578.27
44699,3578.27
45252,3578.27
45510,3578.27
45898,3578.27
46001,3578.27
45999,3578.27
46270,3578.27
46545,3578.27
46590,3578.27
46592,3578.27
43800,3578.27
44851,3578.27
44983,3578.27
45165,3578.27
45219,3578.27
45221,3578.27
45514,3578.27
45680,3578.27
45776,3578.27
45860,3578.27
45912,3578.27
46015,3578.27
46014,3578.27
46221,3578.27
46219,3578.27
46220,3578.27
46489,3578.27
43919,3578.27
44176,3578.27
44803,3578.27
45078,3578.27
46237,3578.27
46392,3578.27
43924,3578.27
44140,3578.27
44246,3578.27
44324,3578.27
44623,3578.27
44703,3578.27
44929,3578.27
44987,3578.27
45126,3578.27
45351,3578.27
45453,3578.27
45586,3578.27
46244,3578.27
46497,3578.27
43738,3578.27
43807,3578.27
44680,3578.27
44816,3578.27
44935,3578.27
44447,3578.27
44826,3578.27
44948,3578.27
45096,3578.27
45140,3578.27
45139,3578.27
45482,3578.27
45602,3578.27
45878,3578.27
45885,3578.27
45981,3578.27
46138,3578.27
46301,3578.27
46570,3578.27
46573,3578.27
46572,3578.27
43780,3578.27
44226,3578.27
44257,3578.27
44644,3578.27
44643,3578.27
45006,3578.27
45757,3578.27
45762,3578.27
45841,3578.27
45990,3578.27
45989,3578.27
46192,3578.27
46263,3578.27
46420,3578.27
46536,3578.27
43751,3578.27
43750,3578.27
43786,3578.27
43785,3578.27
44597,3578.27
44901,3578.27
45206,3578.27
45433,3578.27
45618,3578.27
45896,3578.27
46209,3578.27
46210,3578.27
46311,3578.27
44168,3578.27
44239,3578.27
44440,3578.27
44729,3578.27
45214,3578.27
45508,3578.27
45724,3578.27
45726,3578.27
45961,3578.27
46005,3578.27
46430,3578.27
43802,3578.27
44030,3578.27
44201,3578.27
44272,3578.27
44734,3578.27
45511,3578.27
45859,3578.27
45861,3578.27
46161,3578.27
46226,3578.27
46218,3578.27
43922,3578.27
44361,3578.27
44622,3578.27
44619,3578.27
44673,3578.27
45449,3578.27
45580,3578.27
45683,3578.27
45817,3578.27
45862,3578.27
45924,3578.27
44141,3578.27
44413,3578.27
44444,3578.27
44808,3578.27
45400,3578.27
45692,3578.27
45869,3578.27
45868,3578.27
46238,3578.27
46239,3578.27
46245,3578.27
46293,3578.27
46394,3578.27
46403,3578.27
46562,3578.27
43737,3578.27
43808,3578.27
44216,3578.27
44373,3578.27
44421,3578.27
44580,3578.27
45410,3578.27
45455,3578.27
45477,3578.27
45643,3578.27
45749,3578.27
46128,3578.27
46250,3578.27
43712,3578.27
43776,3578.27
43931,3578.27
43975,3578.27
44011,3578.27
44049,3578.27
44426,3578.27
45002,3578.27
45364,3578.27
45483,3578.27
45609,3578.27
45704,3578.27
45836,3578.27
45937,3578.27
46191,3578.27
46184,3578.27
46252,3578.27
46305,3578.27
46409,3578.27
46471,3578.27
46473,3578.27
44158,3578.27
44258,3578.27
44590,3578.27
45007,3578.27
45426,3578.27
45612,3578.27
45983,3578.27
46528,3578.27
43720,3578.27
43752,3578.27
43984,3578.27
43985,3578.27
44056,3578.27
44055,3578.27
44054,3578.27
44192,3578.27
44722,3578.27
44837,3578.27
44838,3578.27
44902,3578.27
45023,3578.27
45432,3578.27
45616,3578.27
45664,3578.27
46585,3578.27
44240,3578.27
44402,3578.27
44472,3578.27
44842,3578.27
44905,3578.27
45250,3578.27
45440,3578.27
45509,3578.27
45623,3578.27
45725,3578.27
43725,3578.27
43759,3578.27
43841,3578.27
44068,3578.27
44611,3578.27
44917,3578.27
45032,3578.27
45393,3578.27
45632,3578.27
45728,3578.27
45775,3578.27
46442,3578.27
46437,3578.27
46598,3578.27
43731,3578.27
43763,3578.27
43764,3578.27
43921,3578.27
43958,3578.27
43993,3578.27
44137,3578.27
44182,3578.27
44181,3578.27
44209,3578.27
44365,3578.27
44366,3578.27
44621,3578.27
44620,3578.27
44676,3578.27
44806,3578.27
44870,3578.27
44869,3578.27
44925,3578.27
45125,3578.27
45124,3578.27
45177,3578.27
45348,3578.27
45350,3578.27
45349,3578.27
45399,3578.27
45452,3578.27
45640,3578.27
45639,3578.27
45690,3578.27
45689,3578.27
45819,3578.27
45864,3578.27
45865,3578.27
46118,3578.27
46117,3578.27
46173,3578.27
46174,3578.27
46391,3578.27
46447,3578.27
46496,3578.27
46495,3578.27
46494,3578.27
43703,3578.27
43735,3578.27
43766,3578.27
43806,3578.27
43925,3578.27
43963,3578.27
43964,3578.27
44041,3578.27
44147,3578.27
44144,3578.27
44146,3578.27
44145,3578.27
44184,3578.27
44185,3578.27
44214,3578.27
44213,3578.27
44247,3578.27
44248,3578.27
44326,3578.27
44371,3578.27
44370,3578.27
44372,3578.27
44417,3578.27
44420,3578.27
44418,3578.27
44419,3578.27
44629,3578.27
44626,3578.27
44709,3578.27
44813,3578.27
44814,3578.27
44932,3578.27
44933,3578.27
44991,3578.27
44992,3578.27
45086,3578.27
45085,3578.27
45128,3578.27
45182,3578.27
45228,3578.27
45356,3578.27
45409,3578.27
45472,3578.27
45474,3578.27
45475,3578.27
45476,3578.27
45473,3578.27
45589,3578.27
45590,3578.27
45742,3578.27
45741,3578.27
45740,3578.27
45743,3578.27
45822,3578.27
45823,3578.27
45931,3578.27
45932,3578.27
45969,3578.27
46124,3578.27
46243,3578.27
46242,3578.27
46292,3578.27
46291,3578.27
46400,3578.27
46405,3578.27
46402,3578.27
46398,3578.27
46399,3578.27
46401,3578.27
46454,3578.27
46453,3578.27
46561,3578.27
43710,3578.27
43709,3578.27
43740,3578.27
43773,3578.27
43772,3578.27
43774,3578.27
43809,3578.27
43927,3578.27
43928,3578.27
43971,3578.27
43970,3578.27
44006,3578.27
44048,3578.27
44150,3578.27
44149,3578.27
44222,3578.27
44221,3578.27
44328,3578.27
44329,3578.27
44380,3578.27
44424,3578.27
44425,3578.27
44445,3578.27
44446,3578.27
44583,3578.27
44633,3578.27
44635,3578.27
44634,3578.27
44632,3578.27
44685,3578.27
44711,3578.27
44824,3578.27
44825,3578.27
44823,3578.27
44822,3578.27
44881,3578.27
44882,3578.27
44880,3578.27
44884,3578.27
44883,3578.27
44941,3578.27
44942,3578.27
44940,3578.27
45001,3578.27
44999,3578.27
45000,3578.27
45092,3578.27
45091,3578.27
45093,3578.27
45137,3578.27
45136,3578.27
45190,3578.27
45232,3578.27
45231,3578.27
45362,3578.27
45363,3578.27
45421,3578.27
45419,3578.27
45420,3578.27
45418,3578.27
45458,3578.27
45459,3578.27
45480,3578.27
45479,3578.27
45481,3578.27
45599,3578.27
45600,3578.27
45648,3578.27
45703,3578.27
45752,3578.27
45753,3578.27
45831,3578.27
45830,3578.27
45829,3578.27
45875,3578.27
45876,3578.27
45977,3578.27
45976,3578.27
46129,3578.27
46299,3578.27
46300,3578.27
46461,3578.27
46518,3578.27
46517,3578.27
43744,3578.27
43777,3578.27
43818,3578.27
43816,3578.27
43817,3578.27
43815,3578.27
43932,3578.27
43977,3578.27
44013,3578.27
44050,3578.27
44157,3578.27
44187,3578.27
44256,3578.27
44332,3578.27
44388,3578.27
44389,3578.27
44390,3578.27
44392,3578.27
44391,3578.27
44431,3578.27
44430,3578.27
44454,3578.27
44455,3578.27
44453,3578.27
44641,3578.27
44640,3578.27
44689,3578.27
44688,3578.27
44718,3578.27
44830,3578.27
45144,3578.27
45145,3578.27
45196,3578.27
45197,3578.27
45195,3578.27
45236,3578.27
45237,3578.27
45370,3578.27
45369,3578.27
45464,3578.27
45489,3578.27
45488,3578.27
45487,3578.27
45606,3578.27
45651,3578.27
45710,3578.27
45711,3578.27
45709,3578.27
45708,3578.27
45838,3578.27
45888,3578.27
45944,3578.27
45942,3578.27
45941,3578.27
45940,3578.27
